Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,team,player_link
Kyle Walker,eng ENG,DF,34.0,15,9,970.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.4,0.6,12.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,Manchester City,/en/players/86dd77d1/Kyle-Walker
Nicolás González,es ESP,MF,22.0,11,9,760.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,0.5,9.0,50.0,11.0,0.12,0.0,0.12,0.12,0.12,0.06,0.01,0.06,0.06,0.06,Matches,Manchester City,/en/players/2c56a792/Nicolas-Gonzalez
Nathan Aké,nl NED,DF,29.0,10,8,678.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,12.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Manchester City,/en/players/eaeca114/Nathan-Ake
Jack Grealish,eng ENG,"FW,MF",28.0,20,7,721.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,1.8,3.0,69.0,52.0,118.0,0.12,0.12,0.25,0.12,0.25,0.14,0.23,0.37,0.14,0.37,Matches,Manchester City,/en/players/b0b4fd3e/Jack-Grealish
John Stones,eng ENG,"DF,MF",30.0,11,6,548.0,6.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,10.0,21.0,2.0,0.33,0.0,0.33,0.33,0.33,0.07,0.01,0.08,0.07,0.08,Matches,Manchester City,/en/players/5eecec3d/John-Stones
Nico O’Reilly,eng ENG,DF,19.0,9,6,528.0,5.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.4,1.6,16.0,17.0,26.0,0.34,0.0,0.34,0.34,0.34,0.22,0.06,0.28,0.22,0.28,Matches,Manchester City,/en/players/91ca4a16/Nico-OReilly
Abdukodir Khusanov,uz UZB,DF,20.0,6,6,503.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Manchester City,/en/players/d17ce930/Abdukodir-Khusanov
James Mcatee,eng ENG,"MF,FW",21.0,15,3,349.0,3.9,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.8,2.8,0.5,3.3,7.0,7.0,32.0,0.77,0.0,0.77,0.77,0.77,0.72,0.13,0.85,0.72,0.85,Matches,Manchester City,/en/players/96593e89/James-Mcatee
Jahmai Simpson-Pusey,eng ENG,DF,18.0,2,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City,/en/players/383b10fd/Jahmai-Simpson-Pusey
Rodri,es ESP,MF,28.0,3,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,Manchester City,/en/players/6434f10d/Rodri
Divin Mubama,eng ENG,FW,19.0,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,Manchester City,/en/players/92868cb5/Divin-Mubama
Oscar Bobb,no NOR,FW,21.0,3,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.41,Matches,Manchester City,/en/players/eed2427e/Oscar-Bobb
Claudio Echeverri,ar ARG,FW,18.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City,/en/players/49a605df/Claudio-Echeverri
Vitor Reis,br BRA,DF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Manchester City,/en/players/c4ce0ab5/Vitor-Reis
Max Alleyne,eng ENG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City,/en/players/defcfd32/Max-Alleyne
Thorsten Brits,eng ENG,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City,/en/players/d5837248/Thorsten-Brits
Scott Carson,eng ENG,GK,38.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City,/en/players/3e1550ee/Scott-Carson
Issa Kaboré,bf BFA,"DF,MF",23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City,/en/players/c066d1a5/Issa-Kabore
Josh Wilson-Esbrand,eng ENG,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City,/en/players/c19a2df1/Josh-Wilson-Esbrand
Jacob Wright,eng ENG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Manchester City,/en/players/b6db05c3/Jacob-Wright
Squad Total,,,26.8,38,418,3420.0,38.0,71.0,51.0,122.0,68.0,3.0,4.0,59.0,2.0,68.1,64.9,54.2,119.1,1146.0,1944.0,1920.0,1.87,1.34,3.21,1.79,3.13,1.79,1.43,3.22,1.71,3.13,,Manchester City,
Opponent Total,,,26.2,38,418,3420.0,38.0,42.0,32.0,74.0,38.0,4.0,4.0,88.0,2.0,47.7,44.6,37.2,81.7,546.0,912.0,904.0,1.11,0.84,1.95,1.0,1.84,1.26,0.98,2.23,1.17,2.15,,Manchester City,
Dara O'Shea,ie IRL,DF,25.0,35,35,3122.0,34.7,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.3,1.3,0.5,1.8,3.0,80.0,8.0,0.0,0.06,0.06,0.0,0.06,0.04,0.01,0.05,0.04,0.05,Matches,Ipswich Town,/en/players/1d042188/Dara-OShea
Leif Davis,eng ENG,DF,24.0,33,32,2743.0,30.5,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,4.9,5.8,52.0,59.0,137.0,0.03,0.07,0.1,0.03,0.1,0.03,0.16,0.19,0.03,0.19,Matches,Ipswich Town,/en/players/8574c61f/Leif-Davis
Liam Delap,eng ENG,FW,21.0,37,32,2593.0,28.8,12.0,2.0,14.0,10.0,2.0,2.0,11.0,0.0,9.3,7.8,1.9,9.7,61.0,30.0,110.0,0.42,0.07,0.49,0.35,0.42,0.32,0.07,0.39,0.27,0.34,Matches,Ipswich Town,/en/players/dd897ee7/Liam-Delap
Sam Morsy,eg EGY,MF,32.0,33,31,2751.0,30.6,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.4,0.4,1.2,1.6,22.0,120.0,13.0,0.03,0.03,0.07,0.03,0.07,0.01,0.04,0.05,0.01,0.05,Matches,Ipswich Town,/en/players/a23c0949/Sam-Morsy
Omari Hutchinson,eng ENG,"MF,FW",20.0,31,30,2583.0,28.7,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,2.9,2.9,3.5,6.4,97.0,75.0,159.0,0.1,0.07,0.17,0.1,0.17,0.1,0.12,0.22,0.1,0.22,Matches,Ipswich Town,/en/players/bd9553e6/Omari-Hutchinson
Jacob Greaves,eng ENG,DF,23.0,25,25,2205.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.3,1.3,0.3,1.6,11.0,69.0,11.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06,Matches,Ipswich Town,/en/players/1f169636/Jacob-Greaves
Jens Cajuste,se SWE,MF,24.0,30,25,1959.0,21.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.8,1.5,26.0,59.0,20.0,0.05,0.05,0.09,0.05,0.09,0.03,0.04,0.07,0.03,0.07,Matches,Ipswich Town,/en/players/928a4a61/Jens-Cajuste
Axel Tuanzebe,cd COD,DF,26.0,22,20,1710.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.3,0.5,10.0,61.0,15.0,0.0,0.05,0.05,0.0,0.05,0.01,0.02,0.03,0.01,0.03,Matches,Ipswich Town,/en/players/2baec6ce/Axel-Tuanzebe
Arijanet Muric,xk KVX,GK,25.0,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ipswich Town,/en/players/99aa1a84/Arijanet-Muric
Cameron Burgess,au AUS,DF,28.0,18,16,1541.0,17.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.5,1.6,2.0,42.0,4.0,0.0,0.12,0.12,0.0,0.12,0.06,0.03,0.09,0.06,0.09,Matches,Ipswich Town,/en/players/da61ca98/Cameron-Burgess
Ben Johnson,eng ENG,"DF,FW",24.0,23,14,1354.0,15.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,1.1,1.1,1.3,2.3,16.0,27.0,33.0,0.07,0.13,0.2,0.07,0.2,0.07,0.09,0.16,0.07,0.16,Matches,Ipswich Town,/en/players/9319781b/Ben-Johnson
Kalvin Phillips,eng ENG,MF,28.0,19,14,1237.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,0.2,0.7,4.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,Ipswich Town,/en/players/4f565d77/Kalvin-Phillips
Alex Palmer,eng ENG,GK,27.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ipswich Town,/en/players/6ea97fd5/Alex-Palmer
Sammie Szmodics,ie IRL,"FW,MF",28.0,20,13,992.0,11.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,3.4,3.4,0.2,3.6,16.0,19.0,47.0,0.36,0.0,0.36,0.36,0.36,0.31,0.02,0.33,0.31,0.33,Matches,Ipswich Town,/en/players/39944392/Sammie-Szmodics
Luke Woolfenden,eng ENG,DF,25.0,15,12,1187.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ipswich Town,/en/players/e28e9bec/Luke-Woolfenden
Jack Clarke,eng ENG,"FW,MF",23.0,32,12,1181.0,13.1,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,2.3,3.5,39.0,44.0,57.0,0.0,0.3,0.3,0.0,0.3,0.09,0.17,0.26,0.09,0.26,Matches,Ipswich Town,/en/players/e16932d8/Jack-Clarke
Wes Burns,wls WAL,"FW,DF",29.0,18,12,926.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.6,2.2,38.0,8.0,65.0,0.0,0.1,0.1,0.0,0.1,0.05,0.16,0.21,0.05,0.21,Matches,Ipswich Town,/en/players/b3fe23c6/Wes-Burns
Julio Enciso,py PAR,"MF,FW",20.0,13,12,869.0,9.7,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,1.7,1.7,1.4,3.1,23.0,28.0,44.0,0.21,0.31,0.52,0.21,0.52,0.18,0.14,0.32,0.18,0.32,Matches,Ipswich Town,/en/players/9cfbad36/Julio-Enciso
Conor Chaplin,eng ENG,"MF,FW",27.0,22,10,857.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,0.7,2.2,13.0,29.0,23.0,0.11,0.11,0.21,0.11,0.21,0.16,0.07,0.23,0.16,0.23,Matches,Ipswich Town,/en/players/4ec55b87/Conor-Chaplin
Nathan Broadhead,wls WAL,"MF,FW",26.0,18,7,702.0,7.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,0.7,2.4,20.0,14.0,33.0,0.26,0.0,0.26,0.26,0.26,0.22,0.09,0.31,0.22,0.31,Matches,Ipswich Town,/en/players/43309491/Nathan-Broadhead
Christian Walton,eng ENG,GK,28.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ipswich Town,/en/players/c666574f/Christian-Walton
George Hirst,sct SCO,FW,25.0,26,5,661.0,7.3,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.1,2.1,0.3,2.5,9.0,13.0,31.0,0.41,0.14,0.54,0.41,0.54,0.29,0.05,0.34,0.29,0.34,Matches,Ipswich Town,/en/players/78e87179/George-Hirst
Jaden Philogene Bidace,eng ENG,"FW,DF",22.0,10,5,474.0,5.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.2,2.2,13.0,10.0,36.0,0.38,0.0,0.38,0.38,0.38,0.37,0.05,0.42,0.37,0.42,Matches,Ipswich Town,/en/players/19f4d211/Jaden-Philogene-Bidace
Jack Taylor,ie IRL,MF,26.0,32,4,860.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.5,1.3,11.0,43.0,23.0,0.1,0.0,0.1,0.1,0.1,0.08,0.06,0.13,0.08,0.13,Matches,Ipswich Town,/en/players/48eed8d5/Jack-Taylor
Harry Clarke,eng ENG,DF,23.0,7,4,379.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.0,0.1,5.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Ipswich Town,/en/players/a64f2573/Harry-Clarke
Conor Townsend,eng ENG,DF,31.0,6,3,335.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,2.0,8.0,13.0,0.0,0.27,0.27,0.0,0.27,0.01,0.18,0.18,0.01,0.18,Matches,Ipswich Town,/en/players/4dc4f138/Conor-Townsend
Chiedozie Ogbene,ie IRL,FW,27.0,5,3,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,Ipswich Town,/en/players/788c0277/Chiedozie-Ogbene
Massimo Luongo,au AUS,MF,31.0,11,2,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ipswich Town,/en/players/967ac6e1/Massimo-Luongo
Ben Godfrey,eng ENG,DF,26.0,3,2,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ipswich Town,/en/players/9f7c837d/Ben-Godfrey
Ali Al Hamadi,iq IRQ,FW,22.0,11,0,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.4,4.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.28,0.24,0.28,Matches,Ipswich Town,/en/players/8450467d/Ali-Al-Hamadi
Marcus Harness,eng ENG,MF,28.0,2,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ipswich Town,/en/players/90e9ca3d/Marcus-Harness
George Edmundson,eng ENG,DF,26.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ipswich Town,/en/players/46ff3923/George-Edmundson
Somto Boniface,eng ENG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Ipswich Town,/en/players/6115a18a/Somto-Boniface
Cieran Slicker,sct SCO,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Ipswich Town,/en/players/02aed921/Cieran-Slicker
Tom Taylor,,MF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Ipswich Town,/en/players/648a86b4/Tom-Taylor
Squad Total,,,25.8,38,418,3420.0,38.0,35.0,26.0,61.0,33.0,2.0,2.0,92.0,5.0,34.4,32.8,24.2,57.0,513.0,935.0,920.0,0.92,0.68,1.61,0.87,1.55,0.9,0.64,1.54,0.86,1.5,,Ipswich Town,
Opponent Total,,,26.3,38,418,3420.0,38.0,80.0,55.0,135.0,74.0,6.0,6.0,65.0,2.0,72.7,68.3,53.5,121.8,812.0,1726.0,1703.0,2.11,1.45,3.55,1.95,3.39,1.91,1.41,3.32,1.8,3.21,,Ipswich Town,
Matz Sels,be BEL,GK,32.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Nottingham Forest,/en/players/834b5c4c/Matz-Sels
Nikola Milenković,rs SRB,DF,26.0,37,37,3330.0,37.0,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,4.0,4.0,1.1,5.1,3.0,51.0,6.0,0.14,0.05,0.19,0.14,0.19,0.11,0.03,0.14,0.11,0.14,Matches,Nottingham Forest,/en/players/bee704fc/Nikola-Milenkovic
Murillo,br BRA,DF,22.0,36,36,3188.0,35.4,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.4,1.4,1.2,2.6,22.0,115.0,5.0,0.06,0.0,0.06,0.06,0.06,0.04,0.03,0.07,0.04,0.07,Matches,Nottingham Forest,/en/players/1704b0b8/Murillo
Ola Aina,ng NGA,DF,27.0,35,35,2995.0,33.3,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.6,0.6,1.4,2.1,67.0,107.0,67.0,0.06,0.03,0.09,0.06,0.09,0.02,0.04,0.06,0.02,0.06,Matches,Nottingham Forest,/en/players/246d153b/Ola-Aina
Chris Wood,nz NZL,FW,32.0,36,35,2959.0,32.9,20.0,3.0,23.0,17.0,3.0,3.0,1.0,0.0,13.4,11.0,2.6,13.6,14.0,42.0,94.0,0.61,0.09,0.7,0.52,0.61,0.41,0.08,0.49,0.34,0.42,Matches,Nottingham Forest,/en/players/4e9a0555/Chris-Wood
Morgan Gibbs-White,eng ENG,MF,24.0,34,34,2803.0,31.1,7.0,8.0,15.0,7.0,0.0,0.0,11.0,1.0,6.3,6.3,5.0,11.2,69.0,164.0,137.0,0.22,0.26,0.48,0.22,0.48,0.2,0.16,0.36,0.2,0.36,Matches,Nottingham Forest,/en/players/32f60ed8/Morgan-Gibbs-White
Elliot Anderson,eng ENG,MF,21.0,37,33,2728.0,30.3,2.0,6.0,8.0,2.0,0.0,0.0,10.0,0.0,2.1,2.1,3.3,5.4,52.0,143.0,94.0,0.07,0.2,0.26,0.07,0.26,0.07,0.11,0.18,0.07,0.18,Matches,Nottingham Forest,/en/players/de31038e/Elliot-Anderson
Anthony Elanga,se SWE,"FW,MF",22.0,38,31,2501.0,27.8,6.0,11.0,17.0,6.0,0.0,0.0,1.0,0.0,4.5,4.5,5.7,10.1,102.0,63.0,229.0,0.22,0.4,0.61,0.22,0.61,0.16,0.2,0.36,0.16,0.36,Matches,Nottingham Forest,/en/players/2fba6108/Anthony-Elanga
Neco Williams,wls WAL,DF,23.0,35,28,2594.0,28.8,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,2.3,2.3,1.6,3.9,68.0,89.0,103.0,0.03,0.1,0.14,0.03,0.14,0.08,0.05,0.13,0.08,0.13,Matches,Nottingham Forest,/en/players/dd323728/Neco-Williams
Callum Hudson-Odoi,eng ENG,"FW,MF",23.0,31,25,2194.0,24.4,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,2.5,2.5,2.7,5.2,130.0,71.0,189.0,0.21,0.08,0.29,0.21,0.29,0.1,0.11,0.21,0.1,0.21,Matches,Nottingham Forest,/en/players/15f3ec41/Callum-Hudson-Odoi
Nicolás Domínguez,ar ARG,"MF,FW",26.0,34,23,1963.0,21.8,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.5,1.5,1.3,2.8,16.0,83.0,33.0,0.0,0.05,0.05,0.0,0.05,0.07,0.06,0.13,0.07,0.13,Matches,Nottingham Forest,/en/players/20b3a502/Nicolas-Dominguez
Ryan Yates,eng ENG,MF,26.0,35,18,1915.0,21.3,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,2.3,2.3,1.2,3.5,18.0,53.0,16.0,0.09,0.05,0.14,0.09,0.14,0.11,0.05,0.16,0.11,0.16,Matches,Nottingham Forest,/en/players/c1fe2a48/Ryan-Yates
Álex Moreno,es ESP,"DF,MF",31.0,15,11,955.0,10.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.3,1.4,26.0,34.0,34.0,0.0,0.09,0.09,0.0,0.09,0.02,0.12,0.13,0.02,0.13,Matches,Nottingham Forest,/en/players/16e9d0ea/Alex-Moreno
Ibrahim Sangaré,ci CIV,MF,26.0,13,7,590.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,0.4,1.0,27.0,4.0,0.0,0.15,0.15,0.0,0.15,0.0,0.06,0.06,0.0,0.06,Matches,Nottingham Forest,/en/players/bced0375/Ibrahim-Sangare
Morato,br BRA,DF,23.0,26,6,907.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.2,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Nottingham Forest,/en/players/0f41e2ee/Morato
Jota Silva,pt POR,"FW,MF",24.0,31,5,854.0,9.5,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,2.1,2.1,2.9,5.0,21.0,18.0,59.0,0.32,0.11,0.42,0.32,0.42,0.22,0.3,0.53,0.22,0.53,Matches,Nottingham Forest,/en/players/4d77e622/Jota-Silva
James Ward-Prowse,eng ENG,MF,29.0,9,5,400.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,1.1,1.2,1.0,16.0,3.0,0.0,0.23,0.23,0.0,0.23,0.01,0.25,0.26,0.01,0.26,Matches,Nottingham Forest,/en/players/3515d404/James-Ward-Prowse
Danilo,br BRA,"MF,FW",23.0,8,5,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Nottingham Forest,/en/players/a816dbfb/Danilo
Taiwo Awoniyi,ng NGA,FW,26.0,26,3,416.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1,2.1,0.1,2.2,6.0,7.0,20.0,0.22,0.0,0.22,0.22,0.22,0.46,0.02,0.48,0.46,0.48,Matches,Nottingham Forest,/en/players/e5478b87/Taiwo-Awoniyi
Ramón Sosa,py PAR,"FW,MF",24.0,19,1,295.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.5,12.0,6.0,17.0,0.31,0.0,0.31,0.31,0.31,0.31,0.15,0.45,0.31,0.45,Matches,Nottingham Forest,/en/players/2d3417a1/Ramon-Sosa
Willy Boly,ci CIV,DF,33.0,6,1,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Nottingham Forest,/en/players/a4ac4b8f/Willy-Boly
Harry Toffolo,eng ENG,DF,28.0,4,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Nottingham Forest,/en/players/a105d46a/Harry-Toffolo
Eric da Silva Moreira,de GER,"MF,DF",18.0,2,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Nottingham Forest,/en/players/0a4f579a/Eric-da-Silva-Moreira
Zach Abbott,eng ENG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Nottingham Forest,/en/players/c103921a/Zach-Abbott
Wayne Hennessey,wls WAL,GK,37.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Nottingham Forest,/en/players/76eca7e2/Wayne-Hennessey
Carlos Miguel,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Nottingham Forest,/en/players/84454067/Carlos-Miguel
Andrew Omobamidele,ie IRL,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Nottingham Forest,/en/players/c393a6c4/Andrew-Omobamidele
Squad Total,,,26.1,38,418,3420.0,38.0,57.0,42.0,99.0,54.0,3.0,3.0,90.0,2.0,45.5,43.2,33.0,76.2,633.0,1125.0,1117.0,1.5,1.11,2.61,1.42,2.53,1.2,0.87,2.07,1.14,2.0,,Nottingham Forest,
Opponent Total,,,26.2,38,418,3420.0,38.0,46.0,35.0,81.0,43.0,3.0,3.0,104.0,2.0,48.9,46.5,35.2,81.7,966.0,1886.0,1868.0,1.21,0.92,2.13,1.13,2.05,1.29,0.93,2.21,1.22,2.15,,Nottingham Forest,
Emiliano Martínez,ar ARG,GK,31.0,37,37,3194.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.5,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Aston Villa,/en/players/7956236f/Emiliano-Martinez
