element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,team_id,element_type,first_name,second_name,web_name,team,short_name,opponent_id,opponent,opponent_short_name,position
642,12,4,1,False,2025-08-23T14:00:00Z,1,0,2,False,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.16,60,-2284,16116,930,3214,642,20,3,Hwang,Hee-chan,Hee Chan,Wolves,WOL,4,Bournemouth,BOU,MID
642,30,9,7,True,2025-08-30T14:00:00Z,2,3,3,False,75,1,0,0,3,0,0,0,0,0,0,0,27,35.2,0.7,17.0,5.3,2,0,0,2,1.0,0.42,0.0,0.42,1.84,59,-2145,14885,1087,3232,642,20,3,Hwang,Hee-chan,Hee Chan,Wolves,WOL,9,Everton,EVE,MID
642,39,15,2,False,2025-09-13T14:00:00Z,1,0,4,False,76,0,0,0,1,0,0,0,0,0,0,0,6,0.6,0.7,28.0,2.9,0,1,0,1,1.0,0.14,0.01,0.15,1.38,59,1714,17864,4140,2426,642,20,3,Hwang,Hee-chan,Hee Chan,Wolves,WOL,15,Newcastle,NEW,MID
642,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,11749,32977,14507,2758,642,20,3,Hwang,Hee-chan,Hee Chan,Wolves,WOL,11,Leeds,LEE,MID
642,60,18,1,False,2025-09-27T19:00:00Z,1,1,6,False,45,0,0,0,0,0,0,0,0,0,0,0,5,4.2,1.4,1.0,0.7,1,0,1,2,1.0,0.02,0.01,0.03,0.68,59,-9015,21015,815,9830,642,20,3,Hwang,Hee-chan,Hee Chan,Wolves,WOL,18,Spurs,TOT,MID
642,70,6,1,True,2025-10-05T13:00:00Z,1,1,7,False,59,0,0,0,0,0,0,0,0,0,0,0,5,6.0,5.0,3.0,1.4,2,1,2,5,1.0,0.07,0.07,0.14,0.71,59,-1984,19764,1232,3216,642,20,3,Hwang,Hee-chan,Hee Chan,Wolves,WOL,6,Brighton,BHA,MID
642,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,-1598,18644,1941,3539,642,20,3,Hwang,Hee-chan,Hee Chan,Wolves,WOL,17,Sunderland,SUN,MID
643,7,13,4,True,2025-08-16T16:30:00Z,0,4,1,False,71,0,0,0,3,0,0,0,0,0,0,0,16,15.6,1.7,0.0,1.7,3,8,4,15,1.0,0.0,0.01,0.01,2.22,55,0,6500,0,0,643,20,3,André,Trindade da Costa Neto,André,Wolves,WOL,13,Man City,MCI,MID
643,12,4,1,False,2025-08-23T14:00:00Z,1,0,2,False,45,0,0,0,0,0,0,0,0,0,0,0,8,8.0,1.8,0.0,1.0,1,2,2,5,0.0,0.0,0.01,0.01,0.57,55,800,10358,1863,1063,643,20,3,André,Trindade da Costa Neto,André,Wolves,WOL,4,Bournemouth,BOU,MID
643,30,9,2,True,2025-08-30T14:00:00Z,2,3,3,False,63,0,0,0,3,0,0,0,0,0,0,0,10,0.0,3.2,0.0,0.3,1,7,1,9,1.0,0.0,0.01,0.01,1.75,55,-1570,9600,795,2365,643,20,3,André,Trindade da Costa Neto,André,Wolves,WOL,9,Everton,EVE,MID
643,39,15,1,False,2025-09-13T14:00:00Z,1,0,4,False,65,0,0,0,1,0,0,0,1,0,0,0,7,2.4,0.9,0.0,0.3,2,4,1,7,1.0,0.0,0.0,0.0,1.35,55,-856,9275,335,1191,643,20,3,André,Trindade da Costa Neto,André,Wolves,WOL,15,Newcastle,NEW,MID
643,50,11,1,True,2025-09-20T14:00:00Z,1,3,5,False,18,0,0,0,0,0,0,0,0,0,0,0,9,4.6,4.9,2.0,1.2,1,2,0,3,0.0,0.02,0.02,0.04,0.0,54,-413,9165,430,843,643,20,3,André,Trindade da Costa Neto,André,Wolves,WOL,11,Leeds,LEE,MID
643,60,18,5,False,2025-09-27T19:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,1,18,15.8,1.3,2.0,1.9,5,7,3,15,1.0,0.0,0.03,0.03,0.87,54,-946,8322,98,1044,643,20,3,André,Trindade da Costa Neto,André,Wolves,WOL,18,Spurs,TOT,MID
643,70,6,3,True,2025-10-05T13:00:00Z,1,1,7,False,90,0,0,0,1,0,0,0,1,0,0,0,9,9.6,3.1,0.0,1.3,2,9,3,14,1.0,0.0,0.02,0.02,1.15,54,18,8565,410,392,643,20,3,André,Trindade da Costa Neto,André,Wolves,WOL,6,Brighton,BHA,MID
643,78,17,4,False,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,0,2,0,0,0,0,0,0,0,16,18.0,6.2,1.0,2.5,5,8,1,14,1.0,0.02,0.02,0.04,0.65,54,-38,8801,483,521,643,20,3,André,Trindade da Costa Neto,André,Wolves,WOL,17,Sunderland,SUN,MID
644,7,13,2,True,2025-08-16T16:30:00Z,0,4,1,False,72,0,0,0,3,0,0,0,0,0,0,0,5,4.6,17.7,5.0,2.7,1,0,2,3,1.0,0.02,0.03,0.05,2.22,55,0,8829,0,0,644,20,3,Jean-Ricner,Bellegarde,Bellegarde,Wolves,WOL,13,Man City,MCI,MID
644,12,4,1,False,2025-08-23T14:00:00Z,1,0,2,False,45,0,0,0,1,0,0,0,0,0,0,0,6,2.8,5.2,2.0,1.0,1,1,2,4,1.0,0.01,0.01,0.02,0.72,55,-7,9900,1251,1258,644,20,3,Jean-Ricner,Bellegarde,Bellegarde,Wolves,WOL,4,Bournemouth,BOU,MID
644,30,9,1,True,2025-08-30T14:00:00Z,2,3,3,False,26,0,0,0,0,0,0,0,0,0,0,0,5,5.4,14.8,9.0,2.9,0,1,0,1,0.0,0.05,0.09,0.14,0.18,55,-1909,8212,229,2138,644,20,3,Jean-Ricner,Bellegarde,Bellegarde,Wolves,WOL,9,Everton,EVE,MID
644,39,15,1,False,2025-09-13T14:00:00Z,1,0,4,False,24,0,0,0,0,0,0,0,0,0,0,0,4,1.6,4.6,2.0,0.8,1,1,0,2,0.0,0.05,0.02,0.07,0.2,54,-1040,7533,161,1201,644,20,3,Jean-Ricner,Bellegarde,Bellegarde,Wolves,WOL,15,Newcastle,NEW,MID
644,50,11,1,True,2025-09-20T14:00:00Z,1,3,5,False,45,0,0,0,3,0,0,0,0,0,0,0,3,3.8,11.3,2.0,1.7,0,2,0,2,1.0,0.0,0.04,0.04,0.42,54,-581,7139,158,739,644,20,3,Jean-Ricner,Bellegarde,Bellegarde,Wolves,WOL,11,Leeds,LEE,MID
644,60,18,1,False,2025-09-27T19:00:00Z,1,1,6,False,26,0,0,0,1,0,0,0,0,0,0,0,8,4.6,2.3,6.0,1.3,1,1,2,4,0.0,0.07,0.04,0.11,0.13,53,-608,6606,82,690,644,20,3,Jean-Ricner,Bellegarde,Bellegarde,Wolves,WOL,18,Spurs,TOT,MID
644,70,6,1,True,2025-10-05T13:00:00Z,1,1,7,False,14,0,0,0,1,0,0,0,0,0,0,0,4,1.0,0.3,0.0,0.1,0,0,0,0,0.0,0.0,0.01,0.01,0.21,53,-318,6420,124,442,644,20,3,Jean-Ricner,Bellegarde,Bellegarde,Wolves,WOL,6,Brighton,BHA,MID
644,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,53,-413,6169,113,526,644,20,3,Jean-Ricner,Bellegarde,Bellegarde,Wolves,WOL,17,Sunderland,SUN,MID
645,7,13,1,True,2025-08-16T16:30:00Z,0,4,1,False,18,0,0,0,1,0,0,0,0,0,0,0,5,3.4,0.6,19.0,2.3,0,0,0,0,0.0,0.08,0.02,0.1,0.24,55,0,4451,0,0,645,20,3,Fer,López González,Fer López,Wolves,WOL,13,Man City,MCI,MID
645,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-621,4506,150,771,645,20,3,Fer,López González,Fer López,Wolves,WOL,4,Bournemouth,BOU,MID
645,30,9,1,True,2025-08-30T14:00:00Z,2,3,3,False,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.7,2.0,1.1,0,1,0,1,0.0,0.03,0.01,0.04,0.18,54,-670,4160,95,765,645,20,3,Fer,López González,Fer López,Wolves,WOL,9,Everton,EVE,MID
645,39,15,1,False,2025-09-13T14:00:00Z,1,0,4,False,13,0,0,0,0,0,0,0,0,0,0,0,5,3.6,11.6,2.0,1.7,0,0,0,0,0.0,0.0,0.07,0.07,0.17,54,-347,4064,134,481,645,20,3,Fer,López González,Fer López,Wolves,WOL,15,Newcastle,NEW,MID
645,50,11,3,True,2025-09-20T14:00:00Z,1,3,5,False,45,0,1,0,3,0,0,0,1,0,0,0,13,20.0,28.8,2.0,5.1,0,2,1,3,1.0,0.0,0.4,0.4,0.42,54,-209,3978,87,296,645,20,3,Fer,López González,Fer López,Wolves,WOL,11,Leeds,LEE,MID
645,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-185,3889,88,273,645,20,3,Fer,López González,Fer López,Wolves,WOL,18,Spurs,TOT,MID
645,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,53,-173,3805,55,228,645,20,3,Fer,López González,Fer López,Wolves,WOL,6,Brighton,BHA,MID
645,78,17,1,False,2025-10-18T14:00:00Z,2,0,8,False,14,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.3,7.0,0.8,0,0,0,0,0.0,0.03,0.02,0.05,0.0,53,-185,3777,63,248,645,20,3,Fer,López González,Fer López,Wolves,WOL,17,Sunderland,SUN,MID
646,7,13,2,True,2025-08-16T16:30:00Z,0,4,1,False,90,0,0,0,4,0,0,0,0,0,0,0,20,19.4,14.8,4.0,3.8,3,2,4,9,1.0,0.0,0.04,0.04,2.47,55,0,11020,0,0,646,20,3,João Victor,Gomes da Silva,Gomes,Wolves,WOL,13,Man City,MCI,MID
646,12,4,1,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,1,0,0,0,13,8.6,3.0,2.0,1.4,3,5,3,11,1.0,0.0,0.02,0.02,1.29,55,-693,12428,765,1458,646,20,3,João Victor,Gomes da Silva,Gomes,Wolves,WOL,4,Bournemouth,BOU,MID
646,30,9,2,True,2025-08-30T14:00:00Z,2,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,15,5.6,15.2,1.0,2.2,0,5,0,5,1.0,0.01,0.03,0.04,1.93,55,-1354,11792,438,1792,646,20,3,João Victor,Gomes da Silva,Gomes,Wolves,WOL,9,Everton,EVE,MID
646,39,15,3,False,2025-09-13T14:00:00Z,1,0,4,False,90,0,0,0,1,0,0,0,1,0,0,0,14,18.2,16.7,2.0,3.7,6,9,3,18,1.0,0.0,0.09,0.09,1.55,54,-884,11489,422,1306,646,20,3,João Victor,Gomes da Silva,Gomes,Wolves,WOL,15,Newcastle,NEW,MID
646,50,11,4,True,2025-09-20T14:00:00Z,1,3,5,False,90,0,0,0,3,0,0,0,0,0,0,0,18,19.6,12.9,12.0,4.5,4,6,4,14,1.0,0.23,0.11,0.34,0.48,54,230,12267,1178,948,646,20,3,João Victor,Gomes da Silva,Gomes,Wolves,WOL,11,Leeds,LEE,MID
646,60,18,2,False,2025-09-27T19:00:00Z,1,1,6,False,63,0,0,1,0,0,0,0,1,0,0,0,2,1.4,2.6,0.0,0.4,1,5,2,8,1.0,0.0,0.01,0.01,0.74,54,-584,11783,604,1188,646,20,3,João Victor,Gomes da Silva,Gomes,Wolves,WOL,18,Spurs,TOT,MID
646,70,6,4,True,2025-10-05T13:00:00Z,1,1,7,False,90,0,0,0,1,0,0,0,0,0,0,0,15,17.6,13.8,4.0,3.5,5,4,4,13,1.0,0.0,0.0,0.0,1.15,54,-295,11796,589,884,646,20,3,João Victor,Gomes da Silva,Gomes,Wolves,WOL,6,Brighton,BHA,MID
646,78,17,2,False,2025-10-18T14:00:00Z,2,0,8,False,75,0,0,0,1,0,0,0,0,0,0,0,18,14.2,22.7,9.0,4.6,5,2,3,10,1.0,0.1,0.12,0.22,0.65,54,274,12466,1144,870,646,20,3,João Victor,Gomes da Silva,Gomes,Wolves,WOL,17,Sunderland,SUN,MID
647,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,0,1178,0,0,647,20,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,Wolves,WOL,13,Man City,MCI,MID
647,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-436,730,0,436,647,20,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,Wolves,WOL,4,Bournemouth,BOU,MID
647,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-166,583,0,166,647,20,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,Wolves,WOL,9,Everton,EVE,MID
647,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-59,526,0,59,647,20,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,Wolves,WOL,15,Newcastle,NEW,MID
647,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-36,492,0,36,647,20,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,Wolves,WOL,11,Leeds,LEE,MID
647,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-27,466,0,27,647,20,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,Wolves,WOL,18,Spurs,TOT,MID
647,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-14,452,0,14,647,20,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,Wolves,WOL,6,Brighton,BHA,MID
647,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-16,436,0,16,647,20,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,Wolves,WOL,17,Sunderland,SUN,MID
648,7,13,2,True,2025-08-16T16:30:00Z,0,4,1,False,90,0,0,0,4,0,0,0,0,0,0,0,10,8.4,6.5,7.0,2.2,0,4,2,6,1.0,0.05,0.02,0.07,2.47,55,0,3983,0,0,648,20,3,Marshall,Munetsi,Munetsi,Wolves,WOL,13,Man City,MCI,MID
648,12,4,2,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,0,0,0,0,7,4.2,1.2,4.0,0.9,3,2,1,6,1.0,0.06,0.01,0.07,1.29,55,1052,6522,1949,897,648,20,3,Marshall,Munetsi,Munetsi,Wolves,WOL,4,Bournemouth,BOU,MID
648,30,9,5,True,2025-08-30T14:00:00Z,2,3,3,False,90,0,1,0,3,0,0,0,0,0,0,0,16,23.4,25.5,7.0,5.6,0,0,2,2,1.0,0.03,0.06,0.09,1.93,55,-1269,5650,601,1870,648,20,3,Marshall,Munetsi,Munetsi,Wolves,WOL,9,Everton,EVE,MID
648,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,24,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,1.6,2.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.2,55,21,6097,1024,1003,648,20,3,Marshall,Munetsi,Munetsi,Wolves,WOL,15,Newcastle,NEW,MID
648,50,11,1,True,2025-09-20T14:00:00Z,1,3,5,False,45,0,0,0,0,0,0,0,0,0,0,0,4,4.0,1.9,33.0,3.9,0,1,1,2,0.0,0.38,0.0,0.38,0.07,55,-217,6220,697,914,648,20,3,Marshall,Munetsi,Munetsi,Wolves,WOL,11,Leeds,LEE,MID
648,60,18,4,False,2025-09-27T19:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,12,27.6,3.3,4.0,3.5,11,0,3,14,1.0,0.0,0.06,0.06,0.87,54,-706,5589,281,987,648,20,3,Marshall,Munetsi,Munetsi,Wolves,WOL,18,Spurs,TOT,MID
648,70,6,5,True,2025-10-05T13:00:00Z,1,1,7,False,90,0,1,0,1,0,0,0,0,0,0,0,19,11.2,0.6,17.0,2.9,3,2,2,7,1.0,0.09,0.01,0.1,1.15,54,21,5825,475,454,648,20,3,Marshall,Munetsi,Munetsi,Wolves,WOL,6,Brighton,BHA,MID
648,78,17,4,False,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,0,2,0,0,0,0,0,0,0,14,18.6,15.1,30.0,6.4,7,2,3,12,1.0,0.13,0.18,0.31,0.65,54,1671,7841,2258,587,648,20,3,Marshall,Munetsi,Munetsi,Wolves,WOL,17,Sunderland,SUN,MID
649,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,0,280,0,0,649,20,3,Boubacar,Traoré,B.Traore,Wolves,WOL,13,Man City,MCI,MID
649,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-82,194,0,82,649,20,3,Boubacar,Traoré,B.Traore,Wolves,WOL,4,Bournemouth,BOU,MID
649,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-40,158,0,40,649,20,3,Boubacar,Traoré,B.Traore,Wolves,WOL,9,Everton,EVE,MID
649,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-14,144,0,14,649,20,3,Boubacar,Traoré,B.Traore,Wolves,WOL,15,Newcastle,NEW,MID
649,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-5,139,0,5,649,20,3,Boubacar,Traoré,B.Traore,Wolves,WOL,11,Leeds,LEE,MID
649,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-3,136,0,3,649,20,3,Boubacar,Traoré,B.Traore,Wolves,WOL,18,Spurs,TOT,MID
649,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,-7,129,0,7,649,20,3,Boubacar,Traoré,B.Traore,Wolves,WOL,6,Brighton,BHA,MID
649,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,0,129,0,0,649,20,3,Boubacar,Traoré,B.Traore,Wolves,WOL,17,Sunderland,SUN,MID
650,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,32221,0,0,650,20,3,Tawanda,Chirewa,Chirewa,Wolves,WOL,13,Man City,MCI,MID
650,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-2979,33357,1320,4299,650,20,3,Tawanda,Chirewa,Chirewa,Wolves,WOL,4,Bournemouth,BOU,MID
650,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-3955,29823,639,4594,650,20,3,Tawanda,Chirewa,Chirewa,Wolves,WOL,9,Everton,EVE,MID
650,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,1379,35342,5616,4237,650,20,3,Tawanda,Chirewa,Chirewa,Wolves,WOL,15,Newcastle,NEW,MID
650,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,1750,37273,4944,3194,650,20,3,Tawanda,Chirewa,Chirewa,Wolves,WOL,11,Leeds,LEE,MID
650,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,122,37804,3889,3767,650,20,3,Tawanda,Chirewa,Chirewa,Wolves,WOL,18,Spurs,TOT,MID
650,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-1169,36581,1237,2406,650,20,3,Tawanda,Chirewa,Chirewa,Wolves,WOL,6,Brighton,BHA,MID
650,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-1576,35337,1001,2577,650,20,3,Tawanda,Chirewa,Chirewa,Wolves,WOL,17,Sunderland,SUN,MID
651,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,38576,0,0,651,20,3,Tom,Edozie,Edozie,Wolves,WOL,13,Man City,MCI,MID
651,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-3412,39384,1630,5042,651,20,3,Tom,Edozie,Edozie,Wolves,WOL,4,Bournemouth,BOU,MID
651,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-4724,35103,579,5303,651,20,3,Tom,Edozie,Edozie,Wolves,WOL,9,Everton,EVE,MID
651,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,4639,47000,10194,5555,651,20,3,Tom,Edozie,Edozie,Wolves,WOL,15,Newcastle,NEW,MID
651,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,3015,49826,7533,4518,651,20,3,Tom,Edozie,Edozie,Wolves,WOL,11,Leeds,LEE,MID
651,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,671,51186,6024,5353,651,20,3,Tom,Edozie,Edozie,Wolves,WOL,18,Spurs,TOT,MID
651,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-1632,49243,1625,3257,651,20,3,Tom,Edozie,Edozie,Wolves,WOL,6,Brighton,BHA,MID
651,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-2183,47371,1320,3503,651,20,3,Tom,Edozie,Edozie,Wolves,WOL,17,Sunderland,SUN,MID
652,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,155378,0,0,652,20,3,Enso,González Medina,Gonzalez,Wolves,WOL,13,Man City,MCI,MID
652,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-12935,160469,6704,19639,652,20,3,Enso,González Medina,Gonzalez,Wolves,WOL,4,Bournemouth,BOU,MID
652,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-18238,143690,3004,21242,652,20,3,Enso,González Medina,Gonzalez,Wolves,WOL,9,Everton,EVE,MID
652,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,9972,173663,29171,19199,652,20,3,Enso,González Medina,Gonzalez,Wolves,WOL,15,Newcastle,NEW,MID
652,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,17573,195894,33581,16008,652,20,3,Enso,González Medina,Gonzalez,Wolves,WOL,11,Leeds,LEE,MID
